region,component,metric_suffix,metric_title,mean_col,slope,intercept,rvalue,r2,pvalue,stderr,n
Cz,A_N100,mean_amp_roll_mean,Mean amplitude,A_N100_mean_amp_roll_mean,0.022125609970983492,-4.100945229167134,0.6217163468679375,0.3865312159628136,1.1479149752195324e-07,0.0036600347058385377,60
Cz,A_P200,mean_amp_roll_mean,Mean amplitude,A_P200_mean_amp_roll_mean,0.009611767221391565,2.543414651275017,0.21858778027177306,0.047780617684140936,0.09336383422750502,0.005634195032946168,60
Cz,A_N200,mean_amp_roll_mean,Mean amplitude,A_N200_mean_amp_roll_mean,-0.012343047650545457,-0.43680960764521143,-0.3307710007495272,0.10940945493684372,0.0098414907387278,0.00462402338389033,60
Cz,A_P300,mean_amp_roll_mean,Mean amplitude,A_P300_mean_amp_roll_mean,-0.0002315943021775235,0.19664093839518224,-0.007646267234576318,5.846540262255538e-05,0.9537624592130436,0.003976964417072734,60
Cz,T_P50,mean_amp_roll_mean,Mean amplitude,T_P50_mean_amp_roll_mean,0.0033848648363793686,-0.2611078565665126,0.1043537357877966,0.01088970217286926,0.4274943822916465,0.004235860948982094,60
Cz,T_N100,mean_amp_roll_mean,Mean amplitude,T_N100_mean_amp_roll_mean,0.0025057236516864974,-0.14767809833654524,0.08796201617583427,0.007737316289717729,0.5039324339474509,0.003725952635436809,60
Cz,T_P200,mean_amp_roll_mean,Mean amplitude,T_P200_mean_amp_roll_mean,0.006039534932994909,-1.4176615935518309,0.14120254736415025,0.019938159382125096,0.28186241449132,0.005559986141954084,60
Cz,T_N200,mean_amp_roll_mean,Mean amplitude,T_N200_mean_amp_roll_mean,0.006848643139033567,-0.4013583796679317,0.25028673997696416,0.06264345220829647,0.053761827754031336,0.0034786049246438157,60
Cz,T_P300,mean_amp_roll_mean,Mean amplitude,T_P300_mean_amp_roll_mean,0.001564978743437723,0.4896120257435778,0.04896601219116957,0.002397670349905767,0.710240304847755,0.004191586541434535,60
Cz,A_P50,peak_amp_roll_mean,Peak amplitude,A_P50_peak_amp_roll_mean,0.03789684610486585,1.8798731709760022,0.6271633621913467,0.39333388287515436,8.240839369089348e-08,0.006179925812444395,60
Cz,A_N100,peak_amp_roll_mean,Peak amplitude,A_N100_peak_amp_roll_mean,0.01342657449208137,-8.165475547469413,0.4057852470813954,0.1646616667489091,0.0012968178443529574,0.003970874680226905,60
Cz,A_P200,peak_amp_roll_mean,Peak amplitude,A_P200_peak_amp_roll_mean,0.02851326316468708,6.105998889304313,0.4840768480276783,0.23433039479641196,8.902319969909009e-05,0.006767672234051536,60
Cz,A_N200,peak_amp_roll_mean,Peak amplitude,A_N200_peak_amp_roll_mean,-0.023962450047387212,-4.195242238793755,-0.6222178554807963,0.38715505967912117,1.1137107162399688e-07,0.003958676896816551,60
Cz,A_P300,peak_amp_roll_mean,Peak amplitude,A_P300_peak_amp_roll_mean,0.011168393157241312,6.352663737849249,0.25166491069462826,0.06333522727493522,0.052413039838969895,0.005639571718382649,60
Cz,T_P50,peak_amp_roll_mean,Peak amplitude,T_P50_peak_amp_roll_mean,0.010839261283405824,2.3835897073569376,0.2601291737497825,0.06766718703574454,0.04472128459857303,0.00528301825745419,60
Cz,T_N100,peak_amp_roll_mean,Peak amplitude,T_N100_peak_amp_roll_mean,-0.016906769657650044,-3.7787339481513853,-0.482211747979241,0.23252816988919503,9.56306126334075e-05,0.004033110063844307,60
Cz,T_P200,peak_amp_roll_mean,Peak amplitude,T_P200_peak_amp_roll_mean,0.024635431731364715,2.234401425902132,0.45197150569417305,0.2042782419594579,0.00028878822504933583,0.006384336094253333,60
Cz,T_N200,peak_amp_roll_mean,Peak amplitude,T_N200_peak_amp_roll_mean,-0.0063726870684156335,-4.302597244663631,-0.1923651901168898,0.03700436636870715,0.14088563098618556,0.004268686583106123,60
Cz,T_P300,peak_amp_roll_mean,Peak amplitude,T_P300_peak_amp_roll_mean,0.022329746579492125,5.730385777128617,0.5495135676546367,0.30196516103652693,5.437597697108496e-06,0.004457895945916977,60
Cz,A_P50,peak_lat_ms_roll_mean,Peak latency,A_P50_peak_lat_ms_roll_mean,0.015923296112346035,30.839906804882975,0.19389307756163046,0.03759452552632045,0.13769675361305952,0.010578783105168929,60
Cz,A_N100,peak_lat_ms_roll_mean,Peak latency,A_N100_peak_lat_ms_roll_mean,0.02904659363050578,96.6075684776029,0.2497802845359526,0.06239019054286145,0.054264520403117585,0.014785435712168974,60
Cz,A_P200,peak_lat_ms_roll_mean,Peak latency,A_P200_peak_lat_ms_roll_mean,-0.021746828029280553,182.44534980747238,-0.15660567859581825,0.024525338568456727,0.23211276677335582,0.0180087021001889,60
Cz,A_N200,peak_lat_ms_roll_mean,Peak latency,A_N200_peak_lat_ms_roll_mean,0.03609892050040347,315.0068388275155,0.20297910388799018,0.04120051661517151,0.11984229133371041,0.02286613604385953,60
Cz,A_P300,peak_lat_ms_roll_mean,Peak latency,A_P300_peak_lat_ms_roll_mean,-0.0726248827799389,238.38081103292305,-0.26886292821949265,0.07228727417076006,0.0377821204145271,0.03416231401877384,60
Cz,T_P50,peak_lat_ms_roll_mean,Peak latency,T_P50_peak_lat_ms_roll_mean,-0.0076938586197893965,568.89591950834,-0.0707558336307832,0.00500638799278707,0.5911176239576288,0.014242233409596234,60
Cz,T_N100,peak_lat_ms_roll_mean,Peak latency,T_N100_peak_lat_ms_roll_mean,-0.08293073824243517,621.9804198824658,-0.44389506497334197,0.1970428287076875,0.00038142058605882825,0.021982010374732578,60
Cz,T_P200,peak_lat_ms_roll_mean,Peak latency,T_P200_peak_lat_ms_roll_mean,0.01336039938342703,688.1442501303136,0.09552004292707557,0.00912407860079036,0.4678429907782935,0.018281868152325898,60
